X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.198994374613,47.6436248001061,1218,10000097,35752,664,Eastside Preparatory School,Eastside Prep,10613 NE 38th Pl,98033
-122.353653809143,47.6199655659336,1219,10000099,,662,The Downtown School,Downtown,160 John St,98109
-122.450589560779,47.3901518273073,1220,766,0000000,600,Burton Acres and Jenson Point,Burton Acres Park,SW Harbor Dr & SW Burton Dr,98070
-122.28397830916,47.5419334699361,1221,10001501,481256,695,Moga's Market Halal Grocery & Clothing,Moga's Market Halal,6715 MARTIN LUTHER KING JR WAY S,98118
-122.296483912385,47.5888645843445,1222,10000100,474042,661,Seattle School for Boys,Seattle Boys,2800 S Massachusetts St,98144
-122.354216487207,47.5079764779487,1223,10001482,506316,695,Saar's Super Saver Foods,Saar's,10616 16TH AVE SW,98146
-122.328325953198,47.7035951351979,1224,10001482,251994,580,Northgate Station with bicycle lockers,Nortgate Station,10200 1st Ave NE,98125
-122.315933051291,47.6769520064281,1225,10001483,1274589,580,Roosevelt Station with bicycle lockers,Roosevelt Station,"6501 12th Ave NE
6501 12th Ave NE
",98115
-122.31397832942,47.6601060380742,1226,10001484,338412,580,U District Station with bicycle lockers,U District Station,4300 Brooklyn Ave NE,98105
-122.208013722315,47.7579897533503,1227,6002673,0000000,600,Park at Bothell Landing,Park at Bothell Landing,NE Woodinville-Duvall Rd and 188th NE,00000
-122.102216060035,47.7532770270764,1228,6004285,0000000,600,Cold Creek Natural Area,Cold Creek Natural Area,180th Ave NE and Woodinville Duvall Rd,98072
-122.389718999311,47.5062673097205,1229,6007212,0000000,600,Arroyos Natural Area,Arroyos Natural Area,4120 SW Arroyo Dr.,98146
-122.356217297324,47.4701063886773,1230,6003076,0000000,600,Lake Burien School Memorial Park,Lake Burien School Memorial Park,14660 18th Ave SW,98168
-122.312406462905,47.6118011988926,1231,6007032,0000000,600,Spring Street Mini Park,Spring Street Mini Park,E Spring St and 15th Ave,98122
-121.987548731488,47.2035855138579,1232,299,0000000,390,Enumclaw Library,Enumclaw Lib,1700 1st St,98022
-122.344602970613,47.6086997532344,1233,1785,0000000,630,Pier 62,Pier 62,Alaskan Way & Stewart St,98101
-122.323516493035,47.6491867041753,1234,1683,411038,60,Lake Union Plaza,Lake Union Plaza,3107 Eastlake Ave E,98102
-122.30374631919,47.5989640648164,1235,1186,0000000,600,Meany Playground,Meany Playground,S Jackson St,98144
-122.390769455685,47.6550189863842,1236,1375,0000000,600,Lawton Park,Lawton Park,Williams Ave W & W Emerson St,98199
-122.178708114244,47.7158089328088,1237,502,39289,330,EvergreenHealth Medical Center,EvergreenHealth Medical Center,12040 NE 128th St,98034
-122.167314178874,47.3594277602728,1238,1921,0000000,690,Lake Meridian Marketplace,Lake Meridian Marketplace,Kent Kangley Rd & 132nd Ave SE,98030
-122.338427333454,47.6037821913433,1239,1783,0000000,630,Pier 54,Pier 54,Alaskan Way & Madison Ave,98104
-122.222431812131,47.4623896671524,1240,660036,741432,66,Station 14,14,1900 Lind Ave SW,98055
-122.124739299881,47.6781154948468,1241,660037,536736,66,Station 11,11,8450 161st Ave NE,98052
-122.308626596436,47.5717258098118,1242,660044,470903,66,Station 13,13,3601 Beacon Ave S,98144
-122.328436326072,47.5746351015818,1243,660045,457985,66,Station 14,14,3224 4th Ave S,98134
-122.244225226298,47.7594964937576,1244,660076,5922,66,Station 51,51,7220 NE 181st St,98028
-121.870106615063,47.6921017217962,1245,660096,155,66,Station 86,86,10644 E Lake Joy Dr NE,98014
-122.03680391481,47.601323475446,1246,650006,375887,65,Sammamish Police Department,Sammamish PD,801 228th Ave NE,98075
-122.118069810986,47.3592247237667,1247,650020,672195,65,Covington Police Department,Covington PD,16720 SE 271st St,98042
-122.23912374894,47.6153602806472,1248,650039,118339,65,Medina Police Department,Medina PD,501 Evergreen Point Rd,98039
-122.002583741457,47.3091174564795,1249,650040,637870,65,Black Diamond Police Department,Black Diamond PD,25510 Lawson St,98010
-122.229441912006,47.368648453746,1250,650052,662134,65,Corrections Facility (Jail),Corrections,1230 Central Ave S,98030
-122.353747706823,47.6139993031592,1251,6300004,835926,630,"Pier 69-Victoria Clipper, Port of Seat",Pier 69 - Victoria Clipper,2701 Alaskan Way,98121
-122.339578746841,47.6040968952198,1252,6300009,835908,630,"Piers 54,55-Ivars","Piers 54,55 - Ivars",1001 Alaskan Way,98104
-122.317062210215,47.6760750294146,1253,5410011,333328,530,Bartell Drugs-Roosevelt Square,Roosevelt,6401 12th Ave NE,98115
-122.318542532027,47.7184487438314,1254,10001502,839947,695,Taftan Bazaar and Halal Meat,Taftan Bazaar and Halal Meat,12325 ROOSEVELT WAY NE,98125
-122.29607936693,47.7184470177792,1255,10001503,924512,695,African Market,African Market,12333 LAKE CITY WAY NE,98125
-122.227278346789,47.408911021258,1256,10001507,616641,695,US Foods CHEF'STORE,US Foods CHEF'STORE,21504 84TH AVE S,98032
-122.156745679148,47.6301575711955,1257,10001508,119268,695,US Foods CHEF'STORE,US Foods CHEF'STORE,2208 136TH PL NE,98005
-122.344720411254,47.6859470234712,1258,10001509,836110,695,Continental Spice & Groceries,Continental Spice & Groceries,7815 AURORA AVE N,98103
-122.344910883493,47.6860155921779,1259,10001510,315710,695,Mendoza's Mexican Mercado,Mendoza's Mexican Mercado,7811 AURORA  AVE N,98103
-122.325360244939,47.598961117625,1260,10001511,838287,695,Dong Sing Market,Dong Sing Market,625 S JACKSON ST,98104
-122.179678173233,47.4997068863385,1261,10001512,1138886,695,Mi Mercado Tienda Latina,Mi Mercado Tienda Latina,2808 NE 10TH ST,98056
-122.31003320271,47.4950360281864,1262,10001513,786923,695,Luciana's Market,Luciana's Market,12014 DES MOINES MEMORIAL DR S,98168
-122.340849043389,47.6090954912327,1263,10001514,839463,695,El Mercado Latino,El Mercado Latino,1514 PIKE PL,98101
-122.227890732158,47.3514085380508,1264,10001515,672023,695,Euro Food & Deli,Euro Food & Deli,113 49TH ST NE,98002
-122.165519335435,47.5038332810092,1265,10001516,579712,695,Vitmar Euro Food LLC,Vitmar Euro Food LLC,4033 SUNSET BLVD NE,98056
-122.177300430428,47.6800914846408,1266,10001517,45616,695,European Deli and Produce,European Deli and Produce,8530 122ND AVE NE,98033
-122.132885487623,47.6221225386793,1267,10001518,101283,695,Stop & Shop European Deli,Stop & Shop European Deli,1313 156TH AVE NE,98007
-122.142529005927,47.6083164809825,1268,10001519,1012525,695,International Deli,International Deli,15015 MAIN ST,98007
-122.344563074311,47.7274887180992,1269,10001520,734029,695,European Foods,European Foods,13520 AURORA AVE N,98133
-122.335801977081,47.466231515026,1270,10001521,600232,695,Balkan Market,Balkan Market,144 SW 153RD ST,98166
-122.302064903024,47.3418886469238,1271,10001522,685543,695,Red Square Euro Foods,Red Square Euro Foods,28855 MILITARY RD S,98003
-122.177141784537,47.7064090136487,1272,10001524,37395,695,Arbat Natural Foods,Arbat Natural Foods,12053 124TH AVE NE,98034
-122.311118909853,47.5960099840589,1273,10001525,1307174,695,Big John's PFI,Big John's PFI,1608 S DEARBORN ST,98144
-122.276693444453,47.5457792262404,1274,10001526,497018,695,Idil International Market,Idil International Market,4433 S GRAHAM ST,98118
-122.269769532751,47.5289659891378,1275,10001527,927148,695,Bilisee Market,Bilisee Market,8300 RAINIER AVE S,98118
-122.178839501632,47.6198077912041,1276,10001528,891553,695,Rose Persian Market,Rose Persian Market,12005 NE 12TH ST,98005
-122.196559636132,47.6673388283305,1277,10001530,39125,695,Koza Turkish and Mediterranean Grocery & Deli,Koza,939 6TH ST S,98033
-122.285359421046,47.5749884037486,1278,10000101,473543,660,The Lake and Park School,Lake and Park,3201 Hunter Blvd S,98144
-122.313389199661,47.6696498771801,1279,10000102,336618,660,University Cooperative School,University Coop,5601 University Way NE,98105
-122.200205368245,47.5187141440675,1280,10000103,,66,Station 15,15,1404 N 30th St,98056
-122.354413133048,47.624835356331,1281,10000105,447246,901,Metropolitan Market-Queen Anne Ballot Drop Box,Metropolitan Market-Queen Anne (325),100 Mercer St,98109
-122.373707765244,47.690945118464,1282,10000105,,800,Trinity United Methodist Church,Trinity United Methodist Church,8500 14TH AVE NW,98117
-122.375398159341,47.6486458121674,1283,10000106,425737,800,St. Margaret Catholic Church,St. Margaret Catholic Church,3221 14TH AVE W,98119
-122.362299201408,47.6743902129184,1284,10000108,,800,Calvary Ballard,Calvary Ballard,410 NW 62ND ST,98107
-122.384511233641,47.6706323168241,1285,10000109,,800,St. Luke's Episcopal Church,St. Luke's Episcopal Church,5710 22ND AVE NW,98107
-122.381654628671,47.6736073080192,1286,10000110,,800,Interfaith Community Sanctuary,Interfaith Community Sanctuary,1763 NW 62ND ST,98107
-122.000586303612,47.2033379948347,1287,10000118,,800,Hope Lutheran Church,Hope Lutheran Church,1316 GARFIELD ST,98022
-122.28450253587,47.369232003115,1288,10000120,,800,Trinity Community Church,Trinity Community Church,3807 S REITH RD,98032
-122.291336758747,47.3582334330848,1289,10000121,,800,House of Praise Foursquare Church,House of Praise Foursquare Church,3212 S 272ND ST,98032
-122.277674807585,47.5463197338399,1290,10000126,,800,Trinity Life Center,Trinity Life Center,4402 S GRAHAM ST,98118
-122.131442427507,47.6269179790198,1291,10000130,,800,Overlake Park Presbyterian Church,Presbyterian Church,1836 156TH AVE NE,98007
-122.132222932181,47.3701744441994,1292,10000132,,800,St. John the Baptist Catholic Church,St. John the Baptist Catholic Church,25810 156TH AVE SE,98042
-122.30240493164,47.7353983985842,1293,10000137,,800,Shoreline Christian Reformed Church,Christian Reformed Church,14555 25TH AVE NE,98155
-122.110433496627,47.6173650826819,1294,10000138,,800,St. Peter's United Methodist Church,St. Peter's United Methodist Church,17222 NE 8TH ST,98008
-122.107600819277,47.6307357140804,1295,10000139,,800,Good News Romanian Baptist Church,Good News Romanian Baptist Church,17371 NE 24TH ST,98052
-122.228685441735,47.6215157290332,1296,10000141,,800,St. Thomas Episcopal Church,St. Thomas Episcopal Church,8398 NE 12TH ST,98039
-121.982789030356,47.532584480363,1297,10000142,,800,I-90 Community Church,Community Church,26729 SE 76TH PL,98027
-122.370215859009,47.5396454343288,1298,10000143,,800,Trueliving Church,Trueliving Church,2900 SW MYRTLE ST,98126
-121.976742804356,47.3580595299689,1299,10000146,,800,Ravensdale Bible Church,Bible Church,27402 SE KENT KANGLEY RD,98051
-122.10322935771,47.3666378008779,1300,10000147,,800,Real Life Church,Real Life Church,26201 180TH AVE SE,98042
-122.185204977557,47.5449740593383,1301,6005033,0000000,600,Newport Glen Open Space,Newport Glen Open Space,West Lake Sammamish Pkwy and 182nd Ave SE,00000
-122.363057549959,47.5634908876478,1302,883,0000000,600,Delridge Playfield,Delridge Playfield,Delridge Way SW & SE Genesee St,98106
-122.361091506373,47.6688568741988,1303,6007103,0000000,600,Greenwood Triangle,Greenwood Triangle,NW 55th St and 3rd Ave. NW,98103
-122.347410976937,47.6183803205384,1304,6007025,0000000,600,Tilikum Place,Tilikum Place,5th Ave and Denny Way,98121
-122.287466724353,47.7260577896564,1305,6006965,831363,600,Cedar Park,Cedar Park,3737 NE 135th St,98125
-122.353330804294,47.6432128411879,1306,927,0000000,600,Mayfair Park,Mayfair Park,3rd Ave N,00000
-122.20861074176,47.7499928575413,1307,243,0000000,600,Blyth Park,Blyth Park,W Riverside Dr,98011
-121.988307255786,47.7225679501751,1308,279,0000000,600,Duvall Park,Duvall Park,NE 138th & Carnation-Duvall,98019
-122.007980782038,47.3126961780025,1309,6005479,0000000,600,Ginder Creek Site,Ginder Creek Site,250th Ave SE & Roberts Dr,98010
-122.203873765246,47.4798710971988,1310,6006892,0000000,600,Veterans Memorial Park - Renton,Veterans Memorial Park - Renton,523 S 3rd St,98057
-122.10299487336,47.5497829874058,1311,6005028,0000000,600,Lakemont - Lakemont Trail,Lakemont - Lakemont Trail,212th Ave SE and SE 13th Pl,00000
-122.218854062158,47.7698454852553,1312,6005084,0000000,600,Conifer View Park,Conifer View Park,212th Ave SE and SE 13th Pl,00000
-122.0785284237,47.3375431048899,1313,6002724,0000000,600,Covington Natural Area,Covington Natural Area,29006 196th Ave SE,98042
-122.284904524998,47.53073982822,1314,1029,512739,660,Wing Luke Elementary School,Wing Luke,3701 S Kenyon St ,98118
-122.377585812626,47.5097011282493,1315,1192,511295,660,Arbor Heights Elementary School,Arbor Heights,3701 SW 104th St,98146
-122.285208312761,47.4532887577691,1316,1326,401620,660,McMicken Heights Elementary School,McMicken,3708 S 168th St,98188
-121.914325744688,47.6424236125336,1317,273,158,661,Tolt Middle School,Tolt,3740 Tolt Ave,98014
-122.086571207304,47.3446312964462,1318,566,699051,660,Grass Lake Elementary School,Grass Lake,28700 191st Pl SE,98042
-122.171871594904,47.341982351253,1319,2335,681537,662,Auburn Mountainview High School,Mountainview,28900 124th Ave SE,98092
-121.952479173676,47.7356316820958,1320,275,192,662,Cedarcrest High School,Cedarcrest,29000 NE 150th St,98019
-122.328385320611,47.5814766363116,1321,1799,765991,64,Terminal Finance Station Post Office,Terminal Finance Station Post Office,2420 4th Ave S,98124
-122.329124442693,47.5974959057164,1322,2136,0000000,510,Seattle Sounder Station South,Seattle Sounder Station South,Weller Pedestrian Overpass & 4th Ave,00000
-122.377114576631,47.5344279694781,1323,10000150,,800,Trinity West Seattle,Trinity ,7551 35TH AVE SW,98126
-122.067037506914,47.6387327375383,1324,6600175,374731,660,Blackwell Elementary School,Blackwell,3225 205th Pl NE,98074
-122.034379507201,47.537170192949,1325,2689,572713,330,Virginia Mason Clinic-Issaquah,Virginia Mason Clinic-Issaquah,100 NE Gilman Blvd,98027
-122.340200405821,47.6087390224445,1326,5200001,0000000,520,Tourist Info Kiosk,Tourist Info,1st Ave & Pike St,98101
-122.257547055796,47.4578420709048,1327,3900037,0000000,390,Library Connection @ Southcenter,Southcenter,1115 Southcenter Mall,98188
-122.367531776273,47.2975344416135,1328,315,0000000,600,Alderdale Park,Alderdale Park,2700 SW 340th Pl,98023
-122.165736536866,47.3611602035356,1329,570084,1091660,570,Lake Meridian P&R,Lake Meridian P&R,26805 132nd Avenue SE,98031
-122.339868033179,47.4570592431013,1330,1263,754898,661,Sylvester Middle School,Sylvester,16222 Sylvester Rd SW,98166
-122.328172594792,47.6801795835738,1331,9010039,749494,901,Green Lake Community Center Ballot Drop Box,Green Lake Community Center (180),7201 E Green Lake Dr N,98115
-122.298093174508,47.7197965015422,1332,9010040,261300,901,Lake City Library Ballot Drop Box,Lake City Library (290),12501 28th Ave NE,98125
-122.238554552279,47.4905669937171,1333,9010041,1070833,901,Skyway Library Ballot Drop Box,Skyway Library (450),12601 76th Ave S,98178
-122.29019619037,47.5389326276616,1334,9010042,480301,901,NewHolly Neighborhood Campus Ballot Drop Box,NewHolly Neighborhood Campus (350),7054 32nd Ave S,98118
-122.353093395586,47.5068749072037,1335,9010043,504112,901,White Center Library Ballot Drop Box,White Center Library (530),1409 SW 107th St,98146
-122.322584670346,47.5263003039698,1336,9010044,521592,901,South Park Library Ballot Drop Box,South Park Library (470),8604 8th Ave S,98108
-122.284343526874,47.5615421346449,1337,9010045,460264,901,Rainier Community Center Ballot Drop Box,Rainier Community Center (380),4600 38th Ave S,98118
-122.307858222754,47.4952605578717,1338,9010046,503894,901,Boulevard Park Library Ballot Drop Box,Boulevard Park Library (070),12015 Roseberg Ave S,98168
-122.270714786182,47.5244879017107,1339,9010047,1006278,901,Rainier Beach Community Center Ballot Drop Box,Rainier Beach Community Center (370),8825 Rainier Ave S,98118
-122.30224692256,47.6077565343851,1340,9010048,451194,901,Garfield Community Center Ballot Drop Box,Garfield Community Center (170),2323 E Cherry St,98122
-122.398045206647,47.6334855064648,1341,9010049,925232,901,Magnolia Park Ballot Drop Box,Magnolia Park (310),1461 Magnolia Blvd W,98199
-122.332616120322,47.6993903775462,1342,9010050,251998,901,North Seattle College Ballot Drop Box,North Seattle College (360),9600 College Way N,98103
-122.336780682858,47.621505689775,1343,9010051,928430,901,South Lake Union Ballot Drop Box,South Lake Union (465),310 Terry Ave N,98109
-122.324707868647,47.7555242038782,1344,9010052,16677,901,Shoreline Library Ballot Drop Box,Shoreline Library (440),345 NE 175th St,98155
-121.872247141552,47.5298876679589,1345,9010053,2946642,901,Snoqualmie Library Ballot Drop Box,Snoqualmie Library (460),7824 Center Blvd SE,98065
-122.278332154704,47.4910306445005,1346,9010054,734896,901,Tukwila Community Center Ballot Drop Box,Tukwila Community Center (490),12424 42nd Ave S,98168
-122.459514067435,47.450815033906,1347,9010055,532901,901,Vashon Library Ballot Drop Box,Vashon Library (520),17210 Vashon Hwy SW,98070
-122.081921234625,47.7514869458733,1348,9010056,162068,901,Woodinville Library Ballot Drop Box,Woodinville Library (540),17105 Avondale Rd NE,98072
-122.106236114613,47.6642822677828,1349,9010057,367265,901,Redmond Community Center Ballot Drop Box,Redmond Community Center (395),6505 176th Ave NE,98052
-122.34697310484,47.7667056152161,1350,9010058,139814,901,Shoreline Park and Ride Ballot Drop Box,Shoreline Park & Ride (445),18821 Aurora Ave N,98133
-122.227333243677,47.3214150389702,1351,9010059,985650,901,Auburn Park & Ride Ballot Drop Box,Auburn Park & Ride (025),101 15th St NE,98002
-122.259467289282,47.6828768326659,1352,9010060,835312,901,Magnuson Park Ballot Drop Box,Magnuson Park (305),6344 NE 74th St,98115
-122.101076691271,47.388257869074,1353,529,8586,661,Maple View Middle School,Maple View Middle,18200 SE 240th ST,98042
-122.333309661152,47.6469248324935,1354,9010061,1143231,901,Waterway 19 Park Ballot Drop Box,Waterway 19 Park (527),2119 N Northlake Way,98103
-122.296297706089,47.629007636382,1355,6007634,924565,600,Japanese Garden,Japanese Garden,1075 Lake Washington Blvd E,98112
-122.033811249289,47.6152673044133,1356,6900104,374939,690,Sammamish Highlands,Sammamish Highlands,630 228th Ave NE,98074
-122.231681635029,47.5888490541793,1357,580037,905663,580,Mercer Island P&R with bicycle lockers,Mercer Island P&R,8000 N Mercer Way,98040
-122.12024002102,47.3782800990207,1358,575,664034,661,Mattson Middle School,Mattson,16400 SE 251st St,98042
-122.120066074752,47.5878187016599,1359,228,93,660,Spiritridge Elementary School,Spiritridge,16401 SE 24th St,98008
-122.122274773605,47.316581536321,1360,53,22,660,Lake View Elementary School,Lake View,16401 SE 318th St,98092
-122.166162529765,47.4548046423001,1361,726,12171,662,Lindbergh High School,Lindbergh,16426 128th Ave SE,98058
-122.120260958954,47.7676801660771,1362,805,81454,660,Wellington Elementary School,Wellington,16501 NE 195th St,98072
-122.317655640884,47.7491443937921,1363,1236,18010,660,Ridgecrest Elementary School,Ridgecrest ,16516 10th Ave NE,98155
-122.141551775119,47.453369196295,1364,727,597271,660,Fairwood Elementary School,Fairwood,16600 148th Ave SE,98058
-122.117928642732,47.6394914924704,1365,211,63,660,Ardmore Elementary School,Ardmore,16616 NE 32nd St,98008
-122.111364197538,47.4525973419881,1366,733,602982,660,Maple Valley Christian Elementary School,Maple Valley Christian,16700 174th Ave SE,98058
-122.116486939177,47.6754399169466,1367,635,12151,660,Redmond Elementary School,Redmond,16800 NE 80th St,98052
-122.168547653427,47.4514863151248,1368,740,898496,660,Renton Park Elementary School,Renton Park,16828 128th Ave SE,98058
-122.294356866421,47.3916253751096,1369,2428,382006,64,Midway Post Office,Midway Post Office,23418 Pacific Highway S,98032
-122.238602663118,47.4914216755802,1370,660101,506964,66,Station 22,22,12417 76th Ave S,98178
-122.352823699063,47.5117022879532,1371,650016,500461,65,White Center Storefront,White Center,1327 SW 102nd St,98146
-122.322516942642,47.5266984704878,1372,660054,510768,66,Station 26,26,800 S Cloverdale St,98108
-122.225469758481,47.3179177178395,1373,660065,707373,66,Station 31 - HQ,31 - HQ,1101 D St NE,98002
-122.102268371578,47.2432079267876,1374,660066,1008768,66,Station 96,96,17920 SE 400th St,98092
-122.382011458249,47.7704004219399,1375,660074,142710,66,Station 62,62,1851 NW 195th St,98177
-122.332762484786,47.4418757140532,1376,660105,606537,66,Station 29,29,135 S Normandy  Rd,98148
-122.321176699077,47.706560869045,1377,3300047,773391,330,Kindred Hospital Seattle - Northgate,Kindred,10631 8th Ave NE,98125
-122.304135536343,47.5373785529474,1378,650084,764142,65,KC Airport Law Enforcement,KC Airport Law Enforcement,7277 Perimeter Rd S,98108
-122.288252101411,47.4641648747795,1379,580041,614188,580,Tukwila International Blvd Station with bicycle lockers,Tukwila International Blvd Station,15426 35th Ave S,98188
-122.224409357125,47.3264743481766,1380,18,687945,30,Auburn Municipal Airport,Auburn Municipal,2143 E St NE,98002
-122.06725730445,47.2685365614147,1381,25,791901,30,Evergreen Sky Ranch Airport,Evergreen Sky Ranch,208th Ave SE,98092
-122.217756211911,47.4925862193704,1382,678,737578,30,Renton Municipal Airport,Renton,650 W Perimeter Rd,98057
-121.920852512428,47.2438988802779,1383,782,72586,30,Bergseth Field Airport ,Bergseth,31500 SE 408th St,98022
-122.093062767114,47.2085267291668,1384,30001,395200,30,Bryan Airport,Bryan,18532 SE 440th St,98022
-121.536595087714,47.395283941483,1385,30003,0,30,Bandera State Airport ,Bandera,,98045
-122.195536822621,47.6551039593504,1386,6600030,8631,664,Northstar Middle School,Northstar,10903 NE 53rd St,98033
-122.314619799702,47.7490440082951,1387,6600104,16165,665,Transportation-Shoreline,Transportation,1216 NE 165th St,98155
-122.101860630591,47.5698556096771,1388,6600716,235569,664,French Immersion School of Washington,FISW,4211 W Lake Sammamish Pkwy SE,98008
-121.783354859843,47.4966827074473,1389,9010062,26952,901,North Bend Library Ballot Drop Box,North Bend Library (357),115 E 4th St,98045
-122.337092542127,47.4239120791762,1390,9010063,614533,901,Normandy Park Towne Center Ballot Drop Box,Normandy Park (355),19901 1st Ave S,98148
-122.387859705746,47.5606668449686,1391,9010064,473052,901,Alaska Junction Ballot Drop Box,Alaska Junction (005),4712 44th Ave SW,98116
-122.148990027373,47.5705012453117,1392,9010065,242181,901,Newport Way Library Ballot Drop Box,Newport Way Library (353),14250 SE Newport Way,98006
-121.890607011976,47.5663057410112,1393,10000151,,800,United Methodist Church,United Methodist Church,4326 337TH PL SE,98024
-122.332068009648,47.6206516213457,1394,10000153,,800,Immanuel Lutheran Church,Immanuel Lutheran Church,1215 THOMAS ST,98109
-122.318884613583,47.685663897347,1395,10000154,,800,The Fairview Church,The Fairview Church,7801 ROOSEVELT WAY NE,98115
-122.184576830487,47.5069884076651,1396,10000155,,800,St. Matthew's Lutheran Church,St. Matthew's Lutheran Church,1700 EDMONDS AVE NE,98056
-122.492777324633,47.4671813804436,1397,10000163,,800,Vashon Havurah,Vashon Havurah,15401 WESTSIDE HWY SW,98070
-122.363263767113,47.6361053369292,1398,10000169,,800,Queen Anne Presbyterian Church,Presbyterian Church,414 W HOWE ST,98119
-122.138935336481,47.4622453103861,1399,10000171,,800,New Life Church - Renton Campus,New Life Church,15711 152ND AVE SE,98058
-122.344663800647,47.6265574447943,1400,10000179,,800,Horizon Church,Horizon Church,602 Valley St,98109
-122.163388911209,47.7279981635306,1401,10000182,,800,St. Katherine Orthodox Church,St. Katherine Orthodox Church,14216 132ND AVE NE,98034
-122.330534647577,47.7627969182089,1402,10000185,,800,Berean Bible Church,Berean Bible Church,2345 N 185TH ST,98133
-122.022104939859,47.4680583592988,1403,10000189,,800,St. Sava Serbian Orthodox Church,St. Sava Serbian Orthodox Church,14999 239TH PL SE,98027
-122.285927704028,47.4600544606925,1404,10000190,,800,Redemption Fellowship,Redemption Fellowship,15880 MILITARY RD S,98188
-122.341349229292,47.7701140784259,1405,10000191,,800,Holy Apostles Greek Orthodox Church,Holy Apostles Greek Orthodox Church,19271 ASHWORTH AVE N,98133
-122.164780716519,47.3828856949361,1406,10000192,,800,Gurudwara Sri Guru Tegh Bahadur Sahib Ji,Gurudwara Sri Guru Tegh Bahadur Sahib Ji,24440 132ND AVE SE,98042
-122.284474672022,47.2973323862728,1407,10000194,,800,Light To The World Evangelical Church,Light To The World Evangelical Church,33929 42ND AVE S,98001
-122.021175794144,47.2085038432622,1408,10000195,,800,Hillside Community Church,Hillside Community Church,24015 SE 436TH WAY,98022
-122.150075612636,47.599925978697,1409,10000199,,800,Evangel Temple Full Gospel,Evangel Temple Full Gospel,14250 SE 13TH PL,98007
-122.292898690628,47.2891509012195,1410,10000203,,800,The Church of Jesus Christ LDS,The Church of Jesus Christ LDS,34815 WEYERHAEUSER WAY S,98001
-122.21145380224,47.3073045388049,1411,10000208,716906,800,Auburn First United Methodist Church,First United Methodist Church,100 N ST SE,98002
-121.985726469816,47.7406391623069,1412,10000209,,800,Timberlake Church,Timberlake Church,15520 MAIN ST NE,98019
-122.185847257112,47.7250098908201,1413,10000211,,800,Our Redeemer Lutheran Church,Our Redeemer Lutheran Church,11605 NE 140TH ST,98034
-122.277193636884,47.5230849833822,1414,10000213,,800,Paradise Missionary Baptist Church,Paradise Missionary Baptist Church,4349 S HENDERSON ST,98118
-122.179776566823,47.5508356085329,1415,10000216,,800,Newport Hills Community Church,Community Church,5833 119TH AVE SE,98006
-121.907974686385,47.6523430774265,1416,6600696,1008913,664,Riverview Learning Center,Riverview,32302 NE 50th St,98014
-122.011852598767,47.1873809567663,1417,310,208,660,Southwood Elementary School,Southwood,3240 McDougall Ave,98022
-122.393907887608,47.3092098332788,1418,2332,2383,660,Green Gables Elementary School,Green Gables,32607 47th Ave SW,98023
-121.815281787714,47.52369436358,1419,6600627,21151,664,Two Rivers High School,Two Rivers,8651 Meadowbrook Way SE,98065
-122.29057882522,47.5732419642238,1420,1178,458345,660,John Muir Elementary School,Muir,3301 S Horton St,98144
-121.901417134106,47.5180067109164,1421,6600549,2356,665,Echo Glen Childrens Center,Echo Glen,33010 SE 99th St,98065
-122.362653222907,47.6496289124442,1422,1056,757267,663,Seattle Pacific University,Seattle Pacific U,3307 3rd Ave W,98119
-122.321290605118,47.6239418068646,1423,5410003,452582,530,Bartell Drugs-Broadway & Pike,Broadway,529 Broadway E,98102
-122.325089231512,47.6429459562847,1424,5610006,420038,600,Roger Playground,Roger Playground,Eastlake Ave E & Roanake St,98102
-122.171241712036,47.7308632470988,1425,660080,21178,66,Station 34,34,12703 NE 144th St,98072
-122.080321497105,47.7578892770829,1426,660081,21179,66,Station 35,35,17825 Avondale Rd NE,98072
-122.27122140856,47.3351814862763,1427,660112,691182,66,Station 65,65,4966 S 289th St,98001
-121.928239271804,47.2825267635709,1428,660119,636827,66,Station 2,2,35431 Veazie Cumberland Rd SE,98022
-122.059267446124,47.2116306537075,1429,660120,852491,66,Station 3,3,43407 212th Ave SE,98022
-122.400565877513,47.6401663569015,1430,660150,422179,66,Station 41,41,2416 34th Ave W,98199
-122.125560829872,47.6173742015898,1431,660003,118015,66,Station 3,3,16100 NE 8th St,98008
-122.304145201408,47.6439985648888,1432,2196,0000000,510,Montlake Freeway Station,Montlake Freeway Station,Montlake Blvd E & SR 520,98112
-122.31557461372,47.6640784086768,1433,1885,332616,360,University Motel,University M,4731 12th Ave NE,98105
-122.384169858885,47.5193083315156,1434,1163,0000000,600,Fauntleroy Park,Fauntleroy Park,SW Barton St & 40th Ave SW,98136
-122.337407620314,47.7241207062332,1435,1135,0000000,600,Haller Lake Playground,Haller Lake Playground,N 130th St & Ashworth Ave N,98133
-122.308234319464,47.3611630766518,1436,2359,381861,390,Woodmont Library,Woodmont Lib,26809 Pacific Hwy S,98198
-122.214079776641,47.4779188581338,1437,2087,578351,530,McLendon Hardware Inc,McLendon Hardware Inc,440 Rainier Ave S,98057
-122.124819141631,47.680792902717,1438,2075,357139,530,Bartell Drugs-Redmond,Bartell Drugs-Redmond,8862 161st Ave NE,98052
-122.32967310856,47.6367270618307,1439,836,0000000,600,Terry Pettus Park,Terry Pettus Park,E Newton St & Fairview Ave N,98102
